worker_id,date,hours_worked,consecutive_work_days,total_distance_km,avg_speed_kmh,break_minutes,late_night_hours,fatigue_score,is_fatigued
W00005,2026-03-15,6.5,9,177.1,24.0,55,0.6,0.525,False
W00005,2026-03-16,15.0,5,92.2,42.8,100,2.8,0.647,False
W00005,2026-03-17,2.1,6,74.4,20.2,51,0.5,0.28,False
W00005,2026-03-18,7.0,12,142.6,17.4,95,2.2,0.647,False
W00005,2026-03-19,9.5,5,85.5,27.2,101,2.2,0.475,False
W00005,2026-03-20,5.1,8,199.0,49.2,104,0.2,0.445,False
W00005,2026-03-21,14.9,2,115.7,45.0,42,2.4,0.537,False
W00005,2026-03-24,6.8,4,73.0,18.5,36,0.2,0.355,False
W00005,2026-03-26,8.9,11,25.1,17.8,102,0.1,0.671,True
W00005,2026-03-27,4.4,12,42.3,10.9,68,0.7,0.566,False
W00005,2026-03-28,2.8,3,23.9,18.2,68,0.6,0.195,False
W00005,2026-03-29,9.1,9,51.5,39.9,24,0.9,0.606,False
W00005,2026-03-30,13.4,1,52.6,23.7,36,1.1,0.454,False
W00005,2026-03-31,4.0,13,30.3,46.0,70,0.4,0.589,False
W00006,2026-01-02,11.5,6,55.0,27.7,74,2.5,0.574,False
W00006,2026-01-03,9.2,9,71.3,31.1,98,0.6,0.609,False
W00006,2026-01-04,15.4,12,39.6,18.4,94,5.0,0.91,True
W00006,2026-01-05,9.3,1,177.5,46.3,34,0.2,0.326,False
W00006,2026-01-08,3.1,9,192.7,13.8,23,1.1,0.418,False
W00006,2026-01-09,4.7,6,79.5,34.1,90,1.7,0.361,False
W00006,2026-01-10,3.4,11,100.3,25.6,32,1.2,0.499,False
W00006,2026-01-11,7.3,2,89.8,48.9,15,1.8,0.3,False
W00006,2026-01-12,12.2,5,73.6,36.4,47,1.5,0.56,False
W00006,2026-01-14,4.1,11,115.3,31.3,106,1.2,0.521,False
W00006,2026-01-15,15.7,4,109.1,16.5,32,1.5,0.633,False
W00006,2026-01-16,9.3,5,133.9,21.0,95,1.6,0.469,False
W00006,2026-01-17,8.7,1,21.7,15.6,43,1.1,0.308,False
W00006,2026-01-18,3.3,7,191.2,12.8,16,0.6,0.353,False
W00006,2026-01-21,15.6,1,115.9,10.8,120,0.3,0.523,False
W00006,2026-01-22,13.1,4,107.1,47.5,70,3.6,0.552,False
W00006,2026-01-23,6.3,13,93.6,40.7,85,0.5,0.661,True
W00006,2026-01-24,13.3,2,138.3,43.0,88,0.4,0.487,False
W00006,2026-01-28,14.1,7,32.0,32.7,14,3.9,0.691,True
W00006,2026-01-29,5.1,9,110.7,29.7,7,1.3,0.481,False
W00006,2026-01-31,13.3,11,198.3,45.7,86,4.2,0.808,True
W00006,2026-02-03,12.6,11,147.7,45.2,23,3.7,0.787,True
W00006,2026-02-05,10.0,7,43.7,42.4,22,2.4,0.562,False
W00006,2026-02-06,13.6,12,99.8,20.8,87,0.1,0.854,True
W00006,2026-02-07,8.3,12,151.5,20.6,13,3.2,0.688,True
W00006,2026-02-08,15.3,1,167.7,48.6,74,1.4,0.514,False
W00006,2026-02-09,11.8,7,145.1,18.0,65,3.3,0.619,False
W00006,2026-02-10,6.7,4,174.9,24.4,62,2.5,0.352,False
W00006,2026-02-12,7.0,9,170.0,21.5,37,2.7,0.54,False
W00006,2026-02-13,10.1,13,195.4,16.7,46,0.7,0.78,True
W00006,2026-02-14,12.6,4,22.5,31.8,29,0.1,0.537,False
W00006,2026-02-16,3.3,2,102.8,28.6,72,0.0,0.175,False
W00006,2026-02-17,13.1,10,91.5,43.6,117,2.8,0.767,True
W00006,2026-02-18,14.7,5,122.9,35.0,58,3.3,0.638,False
W00006,2026-02-19,13.9,2,54.1,48.4,117,4.2,0.506,False
W00006,2026-02-20,13.3,11,14.3,47.0,28,2.2,0.808,True
W00006,2026-02-23,2.2,1,130.6,22.9,82,0.8,0.104,False
W00006,2026-02-26,13.4,10,37.0,20.7,115,4.0,0.776,True
W00006,2026-02-27,4.4,5,199.5,28.0,75,0.2,0.316,False
W00006,2026-02-28,6.6,8,168.9,25.4,32,0.7,0.492,False
W00006,2026-03-01,4.0,13,87.9,47.5,110,1.1,0.589,False
W00006,2026-03-04,14.8,14,121.0,30.2,81,1.1,0.963,True
W00006,2026-03-06,2.6,11,95.9,35.6,70,0.4,0.474,False
W00006,2026-03-07,3.8,12,121.9,33.2,117,0.1,0.547,False
W00006,2026-03-10,7.8,14,51.3,35.7,117,1.6,0.744,True
W00006,2026-03-11,3.5,12,141.7,49.7,10,0.1,0.538,False
W00006,2026-03-12,10.5,4,199.2,41.1,115,0.1,0.471,False
W00006,2026-03-13,4.1,2,67.1,34.5,93,0.9,0.2,False
W00006,2026-03-14,5.1,9,101.0,28.7,116,1.1,0.481,False
W00006,2026-03-15,12.2,14,67.1,47.8,62,3.3,0.881,True
W00006,2026-03-16,6.9,14,93.0,45.1,34,0.2,0.716,True
W00006,2026-03-17,15.8,7,77.9,18.1,108,2.1,0.744,True
W00006,2026-03-18,11.4,3,68.4,30.8,52,3.0,0.463,False
W00006,2026-03-20,13.9,14,50.6,12.0,44,5.1,0.934,True
W00006,2026-03-22,7.9,10,177.9,47.9,105,1.3,0.604,False
W00006,2026-03-23,3.7,4,156.7,46.5,87,0.8,0.258,False
W00006,2026-03-26,13.6,4,196.9,16.2,3,0.1,0.568,False
W00006,2026-03-27,3.1,6,23.0,15.8,4,0.1,0.311,False
W00006,2026-03-28,4.4,1,133.9,14.9,66,1.4,0.173,False
W00006,2026-03-31,11.3,3,131.4,12.9,2,3.0,0.46,False
W00007,2026-01-01,6.6,8,112.4,12.8,104,2.5,0.492,False
W00007,2026-01-02,8.1,2,25.8,10.6,35,2.1,0.325,False
W00007,2026-01-05,14.9,12,77.3,15.0,74,1.8,0.894,True
W00007,2026-01-07,13.7,8,191.7,38.2,87,2.4,0.714,True
W00007,2026-01-08,4.6,12,67.8,17.1,76,1.8,0.572,False
W00007,2026-01-09,11.1,12,125.2,35.6,1,3.2,0.775,True
W00007,2026-01-11,5.9,7,164.1,46.2,92,0.1,0.434,False
W00007,2026-01-12,3.6,6,18.6,49.3,80,1.0,0.327,False
W00007,2026-01-13,14.1,14,159.0,16.9,36,4.7,0.941,True
W00007,2026-01-14,3.3,1,195.7,23.9,101,0.9,0.139,False
W00007,2026-01-15,6.7,12,39.3,12.5,42,0.1,0.638,False
W00007,2026-01-16,5.7,10,118.0,39.5,6,2.3,0.535,False
W00007,2026-01-17,3.4,14,168.3,20.2,84,1.2,0.606,False
W00007,2026-01-18,10.8,10,148.4,47.3,71,1.7,0.695,True
W00007,2026-01-19,2.6,12,69.5,48.4,84,0.9,0.51,False
W00007,2026-01-22,4.7,5,134.5,41.8,66,0.4,0.325,False
W00007,2026-01-23,10.2,3,195.4,34.9,68,2.1,0.426,False
W00007,2026-01-24,9.6,4,166.4,21.7,24,3.4,0.443,False
W00007,2026-01-25,14.7,6,84.9,27.3,104,1.1,0.674,True
W00007,2026-01-26,15.0,4,53.0,38.7,102,0.5,0.612,False
W00007,2026-01-27,6.9,11,89.3,42.2,22,2.1,0.608,False
W00007,2026-01-28,10.8,3,173.8,40.1,62,3.2,0.445,False
W00007,2026-01-29,10.3,1,132.1,33.3,56,0.3,0.358,False
W00007,2026-01-31,9.9,12,57.7,34.4,96,1.3,0.738,True
W00007,2026-02-01,3.3,8,66.1,36.8,12,0.9,0.389,False
W00007,2026-02-02,5.1,3,67.6,35.1,5,0.2,0.267,False
W00007,2026-02-03,13.0,8,170.2,18.2,118,2.2,0.692,True
W00007,2026-02-04,14.6,11,101.0,10.0,18,4.4,0.849,True
W00007,2026-02-05,9.7,11,21.4,41.5,75,0.9,0.696,True
W00007,2026-02-06,11.6,10,55.3,23.2,118,2.9,0.72,True
W00007,2026-02-07,6.1,11,65.9,16.3,75,0.5,0.583,False
W00007,2026-02-08,6.5,12,154.0,44.6,38,2.0,0.632,False
W00007,2026-02-09,6.7,13,15.5,31.6,81,2.2,0.674,True
W00007,2026-02-10,2.8,13,15.0,20.6,82,0.7,0.552,False
W00007,2026-02-12,13.3,5,153.5,43.1,47,4.4,0.594,False
W00007,2026-02-14,3.9,6,151.4,26.0,9,0.1,0.336,False
W00007,2026-02-15,8.3,7,81.4,48.0,42,3.3,0.509,False
W00007,2026-02-16,4.0,6,109.8,21.9,82,1.6,0.339,False
W00007,2026-02-18,8.4,10,160.2,44.6,7,0.7,0.62,False
W00007,2026-02-19,6.6,3,133.6,14.2,108,1.7,0.313,False
W00007,2026-02-20,11.5,11,174.5,14.3,0,0.8,0.752,True
W00007,2026-02-21,10.0,1,43.2,32.9,85,2.8,0.348,False
W00007,2026-02-22,11.5,5,75.9,27.9,4,0.7,0.538,False
W00007,2026-02-23,3.5,3,192.6,23.2,30,0.1,0.217,False
W00007,2026-02-25,13.8,11,119.5,25.7,91,3.4,0.824,True
W00007,2026-02-26,12.3,5,148.2,38.8,17,2.4,0.563,False
W00007,2026-02-27,7.7,5,68.4,35.3,91,1.5,0.419,False
W00007,2026-03-01,4.4,6,165.7,12.0,94,1.4,0.352,False
W00007,2026-03-03,3.7,9,118.2,37.2,66,0.7,0.437,False
W00007,2026-03-04,9.3,11,143.6,21.9,86,2.5,0.683,True
W00007,2026-03-05,15.2,8,122.6,38.2,4,2.6,0.761,True
W00007,2026-03-07,9.8,5,186.1,47.2,92,3.0,0.485,False
W00007,2026-03-08,13.0,8,195.6,15.1,71,4.4,0.692,True
W00007,2026-03-09,15.5,10,78.6,15.0,75,0.7,0.842,True
W00007,2026-03-12,14.8,4,52.3,11.9,103,0.8,0.605,False
W00007,2026-03-13,5.6,9,98.2,44.1,56,1.7,0.496,False
W00007,2026-03-14,16.0,13,39.0,13.1,64,4.7,0.964,True
W00007,2026-03-15,13.7,7,137.3,37.9,84,2.0,0.678,True
W00007,2026-03-17,8.5,5,164.7,30.3,116,1.7,0.444,False
W00007,2026-03-18,10.6,14,148.5,30.1,43,3.9,0.831,True
W00007,2026-03-19,12.7,6,20.0,32.1,51,0.2,0.611,False
W00007,2026-03-20,12.1,6,118.5,14.5,17,4.4,0.592,False
W00007,2026-03-21,2.3,14,84.6,36.9,47,0.7,0.572,False
W00007,2026-03-23,7.3,9,145.6,16.4,61,0.9,0.55,False
W00007,2026-03-24,11.2,6,86.5,26.8,107,3.8,0.564,False
W00007,2026-03-25,5.0,4,160.6,20.7,116,1.5,0.299,False
W00007,2026-03-26,8.4,1,152.8,38.0,80,2.7,0.298,False
W00007,2026-03-27,3.4,10,132.8,40.2,34,0.4,0.463,False
W00007,2026-03-28,5.7,3,83.3,25.6,55,0.3,0.285,False
W00007,2026-03-29,2.5,7,172.5,16.1,5,0.3,0.328,False
W00007,2026-03-30,4.2,3,150.7,46.0,74,0.8,0.238,False
W00008,2026-01-01,11.8,14,44.7,14.4,37,0.9,0.869,True
W00008,2026-01-02,5.9,13,190.8,38.2,20,0.6,0.649,False
W00008,2026-01-03,3.0,4,28.0,17.7,44,1.0,0.237,False
W00008,2026-01-04,2.0,4,37.6,29.1,35,0.5,0.205,False
W00008,2026-01-07,12.0,8,120.9,12.9,36,3.2,0.661,True
W00008,2026-01-08,10.9,4,10.1,31.8,52,4.3,0.483,False
W00008,2026-01-10,4.1,4,85.7,34.4,57,0.6,0.271,False
W00008,2026-01-13,12.5,6,43.5,36.1,101,2.3,0.605,False
W00008,2026-01-14,5.5,12,19.5,25.4,107,1.2,0.6,False
W00008,2026-01-15,11.9,14,132.9,31.0,14,3.9,0.872,True
W00008,2026-01-16,15.2,14,13.9,42.0,29,5.2,0.975,True
W00008,2026-01-17,5.1,12,149.3,12.4,95,1.8,0.588,False
W00008,2026-01-18,10.9,12,160.4,29.9,60,2.4,0.769,True
W00008,2026-01-19,11.7,9,125.3,24.8,23,3.8,0.687,True
W00008,2026-01-20,13.5,8,25.9,18.6,103,5.3,0.708,True
W00008,2026-01-21,7.8,13,186.8,13.2,65,0.4,0.708,True
W00008,2026-01-23,8.3,6,138.4,14.5,98,2.2,0.474,False
W00008,2026-01-24,10.6,1,179.2,11.7,69,1.8,0.367,False
W00008,2026-01-25,12.1,2,148.4,13.9,89,1.0,0.45,False
W00008,2026-01-26,13.8,8,30.6,46.7,74,2.7,0.717,True
W00008,2026-01-27,15.1,14,21.1,47.3,18,4.4,0.972,True
W00008,2026-01-28,2.3,12,192.0,12.8,87,0.8,0.5,False
W00008,2026-01-31,13.0,3,44.5,40.7,22,4.2,0.513,False
W00008,2026-02-02,2.5,9,29.9,15.5,55,0.7,0.4,False
W00008,2026-02-03,6.9,6,95.6,40.0,96,1.5,0.43,False
W00008,2026-02-04,8.4,1,192.9,12.5,36,1.7,0.298,False
W00008,2026-02-08,8.1,7,117.0,33.4,27,3.1,0.503,False
W00008,2026-02-09,8.5,10,174.0,49.5,30,0.3,0.623,False
W00008,2026-02-10,9.6,10,20.0,11.8,60,3.2,0.657,True
W00008,2026-02-11,4.4,3,171.0,10.6,48,0.4,0.245,False
W00008,2026-02-13,7.1,7,115.3,32.3,14,2.7,0.472,False
W00008,2026-02-14,15.2,5,172.1,18.3,46,5.4,0.654,True
W00008,2026-02-17,12.7,7,53.1,15.0,7,2.2,0.647,False
W00008,2026-02-18,13.3,1,189.3,15.6,25,3.8,0.451,False
W00008,2026-02-19,12.4,4,155.3,28.4,9,4.5,0.53,False
W00008,2026-02-21,14.7,2,13.0,20.2,33,4.4,0.531,False
W00008,2026-02-22,8.9,6,139.8,13.9,4,2.9,0.492,False
W00008,2026-02-24,5.0,2,183.9,10.0,23,0.9,0.228,False
W00008,2026-02-25,2.5,5,43.3,35.7,83,0.7,0.257,False
W00008,2026-02-27,11.5,5,157.3,48.6,112,2.8,0.538,False
W00008,2026-02-28,15.3,2,18.0,42.9,51,1.5,0.55,False
W00008,2026-03-01,15.1,13,42.5,15.0,67,2.4,0.936,True
W00008,2026-03-02,8.1,13,119.4,32.5,10,0.2,0.717,True
W00008,2026-03-03,10.8,9,34.2,12.1,58,3.4,0.659,True
W00008,2026-03-04,3.4,3,123.0,38.9,119,1.0,0.213,False
W00008,2026-03-05,13.1,13,79.6,40.6,54,0.1,0.874,True
W00008,2026-03-07,5.3,5,30.3,26.0,85,0.8,0.344,False
W00008,2026-03-09,4.7,8,84.9,34.7,56,1.4,0.433,False
W00008,2026-03-10,9.5,12,59.2,49.0,96,1.2,0.725,True
W00008,2026-03-11,3.1,10,53.7,18.7,62,0.1,0.454,False
W00008,2026-03-12,7.9,3,149.9,36.9,18,1.1,0.354,False
W00008,2026-03-13,7.7,4,142.9,21.0,88,1.0,0.383,False
W00008,2026-03-15,6.8,2,156.7,20.7,1,2.5,0.284,False
W00008,2026-03-17,9.2,5,197.7,15.2,28,1.0,0.466,False
W00008,2026-03-18,11.9,7,59.3,23.6,115,0.0,0.622,False
W00008,2026-03-19,13.6,3,199.0,47.3,32,0.1,0.532,False
W00008,2026-03-21,11.8,1,138.1,24.9,38,3.1,0.404,False
W00008,2026-03-22,4.8,8,117.7,43.4,82,0.9,0.436,False
W00008,2026-03-23,13.1,3,61.4,31.5,94,0.6,0.517,False
W00008,2026-03-24,3.9,13,16.0,34.5,79,0.1,0.586,False
W00008,2026-03-25,2.7,3,51.9,44.4,57,1.1,0.192,False
W00008,2026-03-26,7.8,7,41.0,37.7,104,0.7,0.494,False
W00008,2026-03-27,7.8,13,53.9,23.0,49,1.1,0.708,True
W00008,2026-03-28,12.1,4,183.0,44.5,107,0.3,0.521,False
W00008,2026-03-29,3.6,3,102.3,26.1,94,1.2,0.22,False
W00008,2026-03-30,5.0,11,62.2,48.7,107,2.0,0.549,False
W00009,2026-01-01,11.8,8,166.7,37.9,69,0.7,0.654,True
W00009,2026-01-04,8.7,8,116.1,23.7,62,1.5,0.558,False
W00009,2026-01-05,8.3,8,91.3,47.9,16,2.3,0.545,False
W00009,2026-01-06,10.1,11,123.3,45.8,50,0.5,0.708,True
W00009,2026-01-07,7.5,1,28.3,14.3,22,1.9,0.27,False
W00009,2026-01-09,12.9,12,148.1,34.5,77,4.8,0.832,True
W00009,2026-01-11,8.7,12,24.7,38.1,71,0.1,0.7,True
W00009,2026-01-12,7.2,6,189.7,29.7,6,0.9,0.439,False
W00009,2026-01-13,10.7,5,114.6,46.7,10,3.6,0.513,False
W00009,2026-01-16,8.0,7,15.5,28.3,102,1.3,0.5,False
W00009,2026-01-17,6.5,8,75.6,15.3,66,0.7,0.489,False
W00009,2026-01-19,14.6,12,35.5,45.8,55,2.1,0.885,True
W00009,2026-01-20,4.9,9,86.6,21.8,88,1.5,0.475,False
W00009,2026-01-21,4.4,14,64.1,35.5,93,0.9,0.637,False
W00009,2026-01-22,3.7,9,65.4,33.6,12,1.2,0.437,False
W00009,2026-01-23,10.3,4,73.1,22.2,37,3.8,0.465,False
W00009,2026-01-24,8.8,10,95.4,16.0,94,1.0,0.632,False
W00009,2026-01-25,7.8,9,130.7,24.1,89,0.5,0.565,False
W00009,2026-01-26,12.6,1,70.4,31.4,65,3.3,0.429,False
W00009,2026-01-28,9.3,7,168.3,13.3,66,1.5,0.541,False
W00009,2026-01-29,7.8,10,179.0,20.3,3,3.0,0.601,False
W00009,2026-01-30,7.0,14,80.6,14.6,107,0.8,0.719,True
W00009,2026-02-01,6.2,12,75.3,28.0,105,1.3,0.622,False
W00009,2026-02-02,7.7,12,27.7,36.5,33,2.7,0.669,True
W00009,2026-02-03,8.8,12,29.0,10.2,35,2.4,0.704,True
W00009,2026-02-04,5.8,10,22.8,16.4,12,1.9,0.538,False
W00009,2026-02-05,6.3,3,171.4,36.8,117,0.5,0.304,False
W00009,2026-02-06,7.1,14,45.8,11.3,19,1.2,0.722,True
W00009,2026-02-07,3.5,13,20.0,38.7,99,0.3,0.574,False
W00009,2026-02-09,15.6,11,119.5,14.3,24,0.8,0.88,True
W00009,2026-02-10,13.8,9,47.9,22.1,41,3.6,0.753,True
W00009,2026-02-11,11.5,3,31.1,25.0,0,2.9,0.467,False
W00009,2026-02-13,6.1,6,105.4,16.7,85,1.5,0.405,False
W00009,2026-02-15,15.8,11,28.2,31.0,12,0.5,0.887,True
W00009,2026-02-16,8.5,12,135.6,48.2,6,0.4,0.694,True
W00009,2026-02-17,14.9,13,88.3,43.0,116,5.0,0.93,True
W00009,2026-02-18,12.2,1,117.6,23.6,8,0.2,0.417,False
W00009,2026-02-20,6.2,10,111.1,44.9,111,1.9,0.551,False
W00009,2026-02-22,7.7,9,141.8,44.5,41,0.5,0.562,False
W00009,2026-02-23,11.3,4,180.6,40.5,88,4.5,0.496,False
W00009,2026-02-25,11.0,9,164.6,40.1,37,2.3,0.665,True
W00009,2026-02-26,5.2,4,42.9,29.7,28,1.2,0.305,False
W00009,2026-02-27,8.2,6,49.4,23.7,57,1.3,0.471,False
W00009,2026-03-01,6.4,7,129.0,28.0,19,1.8,0.45,False
W00009,2026-03-02,2.1,3,71.8,10.7,119,0.3,0.173,False
W00009,2026-03-03,14.4,2,198.5,39.0,22,0.9,0.521,False
W00009,2026-03-06,8.8,11,159.8,38.7,17,1.4,0.668,True
W00009,2026-03-07,8.7,10,143.4,34.4,115,2.0,0.629,False
W00009,2026-03-08,11.8,4,131.0,41.9,29,1.8,0.512,False
W00009,2026-03-09,14.3,10,107.5,26.4,50,0.9,0.804,True
W00009,2026-03-11,12.2,10,20.0,25.5,46,0.0,0.738,True
W00009,2026-03-12,15.9,10,103.8,12.8,12,3.5,0.854,True
W00009,2026-03-16,7.0,1,89.8,18.9,46,0.5,0.254,False
W00009,2026-03-17,14.7,1,135.3,24.2,63,5.2,0.495,False
W00009,2026-03-18,9.9,8,121.8,24.4,33,1.0,0.595,False
W00009,2026-03-19,6.1,5,67.9,41.0,59,2.2,0.369,False
W00009,2026-03-21,7.1,13,194.0,14.8,17,2.0,0.686,True
W00009,2026-03-23,13.7,4,86.0,31.7,77,2.6,0.571,False
W00009,2026-03-24,14.7,7,46.1,35.5,100,0.6,0.709,True
W00009,2026-03-25,7.3,14,117.2,18.2,21,1.6,0.728,True
W00009,2026-03-26,7.1,6,196.2,15.3,83,0.1,0.436,False
W00009,2026-03-27,7.3,10,152.4,25.2,2,2.8,0.585,False
W00009,2026-03-28,2.6,10,12.6,41.6,32,0.5,0.438,False
W00009,2026-03-29,6.1,12,109.1,39.8,25,2.2,0.619,False
W00009,2026-03-30,4.5,1,54.7,14.8,38,0.5,0.176,False
W00010,2026-01-01,7.4,12,90.5,10.7,100,1.0,0.66,True
W00010,2026-01-05,15.5,2,146.9,27.8,39,0.6,0.556,False
W00010,2026-01-06,8.0,14,95.9,38.7,5,1.6,0.75,True
W00010,2026-01-07,4.5,5,99.3,44.4,41,1.4,0.319,False
W00010,2026-01-08,11.1,1,25.0,16.7,43,3.2,0.383,False
W00010,2026-01-10,14.7,14,79.6,41.9,64,4.9,0.959,True
W00010,2026-01-11,7.4,14,49.0,36.0,51,1.1,0.731,True
W00010,2026-01-12,13.4,1,149.5,38.6,33,3.2,0.454,False
W00010,2026-01-16,7.2,9,119.5,26.0,79,1.9,0.546,False
W00010,2026-01-17,2.8,3,107.6,45.4,27,0.2,0.195,False
W00010,2026-01-20,15.9,1,104.1,19.4,21,2.8,0.533,False
W00010,2026-01-21,4.4,6,48.4,36.4,65,0.6,0.352,False
W00010,2026-01-22,9.6,8,113.5,38.2,118,2.9,0.586,False
W00010,2026-01-24,2.4,8,178.2,13.8,31,0.6,0.361,False
W00010,2026-01-25,10.9,5,137.5,16.5,115,2.5,0.519,False
W00010,2026-01-26,12.5,5,18.7,43.1,15,2.1,0.569,False
W00010,2026-01-27,14.2,11,102.4,15.0,10,2.5,0.837,True
W00010,2026-01-28,11.1,12,17.8,21.4,102,0.7,0.775,True
W00010,2026-01-29,14.2,14,186.3,27.9,8,4.0,0.944,True
W00010,2026-01-30,8.6,7,101.9,48.0,68,1.4,0.519,False
W00010,2026-01-31,11.1,5,27.2,40.7,112,1.3,0.525,False
W00010,2026-02-02,8.2,2,40.6,43.6,115,1.1,0.328,False
W00010,2026-02-03,15.0,10,67.4,46.0,53,5.5,0.826,True
W00010,2026-02-04,4.2,13,58.1,46.4,56,1.2,0.596,False
W00010,2026-02-05,3.9,6,94.6,13.1,5,0.2,0.336,False
W00010,2026-02-06,4.3,8,94.8,36.3,103,1.6,0.42,False
W00010,2026-02-07,3.9,7,72.5,33.1,0,0.6,0.372,False
W00010,2026-02-10,12.1,2,119.2,45.4,84,0.2,0.45,False
W00010,2026-02-11,5.0,3,84.5,35.8,58,1.4,0.263,False
W00010,2026-02-12,3.6,12,170.4,11.9,105,0.1,0.541,False
W00010,2026-02-13,10.8,12,79.7,27.2,53,3.7,0.766,True
W00010,2026-02-14,7.7,4,38.8,28.3,43,2.3,0.383,False
W00010,2026-02-15,10.1,2,24.3,44.0,82,0.0,0.387,False
W00010,2026-02-16,4.4,14,191.0,49.1,116,1.4,0.637,False
W00010,2026-02-17,10.2,6,80.4,34.7,102,1.9,0.533,False
W00010,2026-02-18,7.5,8,171.5,30.2,52,2.7,0.52,False
W00010,2026-02-21,6.7,8,36.1,32.8,22,1.3,0.495,False
W00010,2026-02-22,13.7,1,178.3,38.8,50,0.9,0.464,False
W00010,2026-02-24,8.2,2,136.0,20.9,16,1.9,0.328,False
W00010,2026-02-25,2.6,10,59.4,40.5,23,0.2,0.438,False
W00010,2026-02-26,6.9,1,103.9,47.9,12,1.9,0.251,False
W00010,2026-02-27,2.7,4,49.5,26.3,64,1.0,0.227,False
W00010,2026-02-28,14.5,2,21.6,47.6,81,3.5,0.525,False
W00010,2026-03-02,11.8,2,171.6,45.2,71,3.1,0.44,False
W00010,2026-03-04,4.9,10,146.6,21.0,73,0.4,0.51,False
W00010,2026-03-06,6.1,1,48.3,28.5,34,1.7,0.226,False
W00010,2026-03-07,14.8,14,43.9,42.5,18,0.8,0.963,True
W00010,2026-03-08,11.0,1,179.2,35.9,57,2.3,0.379,False
W00010,2026-03-09,7.9,5,87.2,36.4,104,0.8,0.425,False
W00010,2026-03-10,2.5,1,122.7,30.5,79,0.7,0.114,False
W00010,2026-03-11,13.8,5,118.2,46.6,62,4.7,0.61,False
W00010,2026-03-12,7.3,3,81.6,28.0,70,0.9,0.335,False
W00010,2026-03-13,14.1,7,114.3,27.6,102,4.8,0.691,True
W00010,2026-03-15,12.7,2,64.6,21.8,51,2.7,0.468,False
W00010,2026-03-17,14.1,12,186.0,47.5,10,1.3,0.869,True
W00010,2026-03-18,13.0,14,107.3,41.4,51,4.8,0.906,True
W00010,2026-03-21,9.5,5,27.4,14.9,55,0.5,0.475,False
W00010,2026-03-22,3.9,3,112.8,49.0,108,0.1,0.229,False
W00010,2026-03-23,4.2,13,180.5,15.3,109,0.8,0.596,False
W00010,2026-03-24,2.8,12,68.6,25.3,86,1.1,0.516,False
W00010,2026-03-27,5.9,9,198.8,35.4,78,0.5,0.506,False
W00010,2026-03-28,12.6,8,155.7,42.9,17,2.0,0.679,True
W00010,2026-03-29,4.3,6,142.5,49.5,4,1.5,0.349,False
W00010,2026-03-30,9.6,6,117.2,47.3,21,2.2,0.514,False
W00010,2026-03-31,4.9,8,88.8,31.7,54,0.1,0.439,False
W00011,2026-01-02,10.1,10,78.9,47.4,11,3.6,0.673,True
W00011,2026-01-04,10.4,14,101.4,33.1,52,0.2,0.825,True
W00011,2026-01-05,15.8,4,77.2,39.1,93,1.5,0.637,False
W00011,2026-01-06,10.5,6,97.5,47.7,27,2.7,0.542,False
W00011,2026-01-07,6.3,14,40.0,22.4,45,0.8,0.697,True
W00011,2026-01-09,10.6,12,21.1,23.6,114,0.5,0.76,True
W00011,2026-01-12,5.6,5,114.2,12.3,67,1.9,0.354,False
W00011,2026-01-13,3.8,2,70.4,10.3,3,0.3,0.19,False
W00011,2026-01-14,8.7,5,141.7,31.3,61,2.6,0.45,False
W00011,2026-01-15,4.2,13,114.4,23.7,102,1.0,0.596,False
W00011,2026-01-16,5.5,13,195.5,38.5,93,0.2,0.636,False
W00011,2026-01-17,15.0,9,97.2,48.7,9,5.7,0.79,True
W00011,2026-01-18,3.3,9,12.5,11.6,2,0.1,0.425,False
W00011,2026-01-23,2.3,12,131.3,36.0,117,0.8,0.5,False
W00011,2026-01-24,13.9,10,90.3,44.5,79,3.7,0.792,True
W00011,2026-01-27,15.2,12,103.5,30.4,96,2.6,0.904,True
W00011,2026-01-30,8.9,12,107.3,40.3,56,3.0,0.707,True
W00011,2026-01-31,14.1,11,81.7,18.5,76,3.3,0.833,True
W00011,2026-02-01,4.1,5,160.5,27.2,34,0.8,0.307,False
W00011,2026-02-03,15.2,10,163.1,42.8,83,5.8,0.832,True
W00011,2026-02-05,9.2,14,181.8,48.7,53,0.8,0.787,True
W00011,2026-02-10,10.7,7,35.4,29.9,100,1.4,0.584,False
W00011,2026-02-11,14.4,1,116.3,35.6,70,1.2,0.486,False
W00011,2026-02-12,11.6,5,169.2,36.4,100,1.0,0.541,False
W00011,2026-02-14,11.8,1,10.6,11.4,53,2.2,0.404,False
W00011,2026-02-15,9.3,14,166.9,41.0,2,3.7,0.791,True
W00011,2026-02-16,2.9,5,173.3,21.8,64,1.1,0.269,False
W00011,2026-02-17,6.3,10,147.1,35.8,14,0.6,0.554,False
W00011,2026-02-18,13.7,6,12.1,27.9,108,3.6,0.642,False
W00011,2026-02-19,7.4,1,63.1,15.6,76,0.3,0.267,False
W00011,2026-02-22,5.8,9,183.4,35.3,114,2.1,0.503,False
W00011,2026-02-23,8.9,14,43.2,43.7,93,2.4,0.778,True
W00011,2026-02-24,10.7,14,161.3,49.8,85,3.2,0.834,True
W00011,2026-02-26,11.1,13,134.5,28.6,8,0.6,0.811,True
W00011,2026-02-27,14.9,13,61.6,17.5,94,3.0,0.93,True
