worker_id,date,platform,amount,trips_completed,hours_worked,source
W00005,2026-03-15,rapido,547.22,4,6.9,sms_parse
W00005,2026-03-16,zepto,530.05,14,8.8,manual_entry
W00005,2026-03-16,swiggy,450.97,4,6.0,screenshot_ocr
W00005,2026-03-17,zepto,360.87,11,8.5,screenshot_ocr
W00005,2026-03-17,swiggy,347.42,7,3.1,manual_entry
W00005,2026-03-17,rapido,418.95,5,6.5,manual_entry
W00005,2026-03-18,rapido,697.31,8,10.9,sms_parse
W00005,2026-03-18,zepto,416.73,4,2.5,manual_entry
W00005,2026-03-19,zepto,498.34,4,8.8,sms_parse
W00005,2026-03-19,swiggy,276.14,11,9.5,manual_entry
W00005,2026-03-20,zepto,171.06,3,12.6,sms_parse
W00005,2026-03-20,swiggy,235.7,7,9.8,screenshot_ocr
W00005,2026-03-20,rapido,141.89,1,3.9,sms_parse
W00005,2026-03-22,swiggy,132.25,9,10.2,sms_parse
W00005,2026-03-22,rapido,176.0,7,5.9,screenshot_ocr
W00005,2026-03-23,zepto,161.26,1,11.4,screenshot_ocr
W00005,2026-03-24,swiggy,97.21,4,2.6,manual_entry
W00005,2026-03-24,rapido,130.89,15,4.8,sms_parse
W00005,2026-03-24,zepto,202.72,12,6.4,screenshot_ocr
W00005,2026-03-26,zepto,701.82,9,10.8,manual_entry
W00005,2026-03-27,swiggy,189.71,1,2.7,manual_entry
W00005,2026-03-27,rapido,118.94,6,8.6,manual_entry
W00005,2026-03-27,zepto,183.67,2,3.7,sms_parse
W00005,2026-03-28,zepto,201.46,10,8.5,sms_parse
W00005,2026-03-28,rapido,126.21,2,13.8,screenshot_ocr
W00005,2026-03-28,swiggy,185.04,15,9.9,sms_parse
W00005,2026-03-29,swiggy,123.56,7,11.4,screenshot_ocr
W00005,2026-03-29,zepto,170.92,1,12.2,sms_parse
W00005,2026-03-30,rapido,161.69,4,11.3,screenshot_ocr
W00005,2026-03-30,zepto,363.99,8,5.4,screenshot_ocr
W00005,2026-03-30,swiggy,240.92,1,3.2,sms_parse
W00006,2026-01-03,zomato,907.79,7,5.5,sms_parse
W00006,2026-01-05,zomato,955.28,14,13.9,manual_entry
W00006,2026-01-06,zomato,728.46,12,12.4,sms_parse
W00006,2026-01-07,zomato,763.57,4,12.6,screenshot_ocr
W00006,2026-01-08,zomato,657.72,15,9.0,manual_entry
W00006,2026-01-09,zomato,408.06,11,4.8,sms_parse
W00006,2026-01-10,zomato,1363.71,3,10.3,screenshot_ocr
W00006,2026-01-11,zomato,604.77,6,13.4,manual_entry
W00006,2026-01-13,zomato,1758.44,13,13.3,sms_parse
W00006,2026-01-14,zomato,1335.65,13,10.5,manual_entry
W00006,2026-01-15,zomato,1552.98,15,12.2,sms_parse
W00006,2026-01-16,zomato,590.31,11,5.0,screenshot_ocr
W00006,2026-01-17,zomato,1061.29,8,3.8,screenshot_ocr
W00006,2026-01-18,zomato,1192.51,13,5.3,manual_entry
W00006,2026-01-19,zomato,1258.79,1,3.8,screenshot_ocr
W00006,2026-01-20,zomato,2106.84,1,5.5,screenshot_ocr
W00006,2026-01-21,zomato,1434.02,7,3.1,sms_parse
W00006,2026-01-22,zomato,1711.14,8,4.7,sms_parse
W00006,2026-01-23,zomato,1033.49,5,5.7,sms_parse
W00006,2026-01-24,zomato,545.6,7,2.8,sms_parse
W00006,2026-01-25,zomato,1029.18,9,11.2,manual_entry
W00006,2026-01-26,zomato,1099.53,10,12.5,manual_entry
W00006,2026-01-27,zomato,950.21,8,10.8,manual_entry
W00006,2026-01-28,zomato,1064.82,10,13.2,sms_parse
W00006,2026-01-30,zomato,683.43,1,2.6,sms_parse
W00006,2026-01-31,zomato,1107.2,9,8.4,sms_parse
W00006,2026-02-01,zomato,1201.81,3,12.3,screenshot_ocr
W00006,2026-02-02,zomato,1585.8,2,6.6,sms_parse
W00006,2026-02-03,zomato,1082.73,1,9.6,screenshot_ocr
W00006,2026-02-04,zomato,878.55,9,13.1,sms_parse
W00006,2026-02-05,zomato,836.31,12,3.4,sms_parse
W00006,2026-02-06,zomato,640.57,15,10.7,sms_parse
W00006,2026-02-07,zomato,634.36,5,3.2,sms_parse
W00006,2026-02-08,zomato,2385.59,15,6.3,screenshot_ocr
W00006,2026-02-09,zomato,2190.55,12,5.6,sms_parse
W00006,2026-02-10,zomato,278.99,11,6.1,manual_entry
W00006,2026-02-11,zomato,860.58,15,5.3,manual_entry
W00006,2026-02-13,zomato,1424.27,15,6.7,manual_entry
W00006,2026-02-14,zomato,822.15,15,3.3,screenshot_ocr
W00006,2026-02-15,zomato,618.7,15,12.7,screenshot_ocr
W00006,2026-02-16,zomato,508.47,6,7.6,screenshot_ocr
W00006,2026-02-18,zomato,922.57,15,10.1,screenshot_ocr
W00006,2026-02-19,zomato,1692.6,13,9.3,sms_parse
W00006,2026-02-20,zomato,1807.18,13,5.4,manual_entry
W00006,2026-02-21,zomato,1078.18,4,6.6,manual_entry
W00006,2026-02-24,zomato,2067.28,5,7.0,manual_entry
W00006,2026-02-25,zomato,585.99,14,7.3,screenshot_ocr
W00006,2026-02-27,zomato,1033.89,8,11.4,sms_parse
W00006,2026-02-28,zomato,1904.3,12,10.7,manual_entry
W00006,2026-03-01,zomato,2322.7,5,7.7,screenshot_ocr
W00006,2026-03-02,zomato,965.81,1,12.7,screenshot_ocr
W00006,2026-03-03,zomato,375.43,15,10.9,screenshot_ocr
W00006,2026-03-04,zomato,1530.2,12,10.6,sms_parse
W00006,2026-03-05,zomato,396.18,1,9.1,sms_parse
W00006,2026-03-06,zomato,937.08,2,12.0,screenshot_ocr
W00006,2026-03-07,zomato,333.66,1,6.2,sms_parse
W00006,2026-03-08,zomato,1130.79,13,10.6,manual_entry
W00006,2026-03-09,zomato,1059.23,14,9.2,screenshot_ocr
W00006,2026-03-10,zomato,724.96,6,13.0,manual_entry
W00006,2026-03-14,zomato,1768.18,7,5.6,sms_parse
W00006,2026-03-15,zomato,407.68,13,12.1,manual_entry
W00006,2026-03-16,zomato,1065.82,4,13.0,screenshot_ocr
W00006,2026-03-17,zomato,678.23,10,3.5,screenshot_ocr
W00006,2026-03-18,zomato,869.28,1,4.4,manual_entry
W00006,2026-03-19,zomato,1409.61,12,9.5,sms_parse
W00006,2026-03-20,zomato,983.09,13,12.8,manual_entry
W00006,2026-03-21,zomato,907.49,5,10.1,manual_entry
W00006,2026-03-22,zomato,769.56,1,11.9,sms_parse
W00006,2026-03-23,zomato,772.18,7,3.2,sms_parse
W00006,2026-03-24,zomato,707.43,11,10.9,screenshot_ocr
W00006,2026-03-27,zomato,791.81,12,11.2,manual_entry
W00006,2026-03-28,zomato,1403.8,15,3.1,screenshot_ocr
W00006,2026-03-29,zomato,1459.09,6,4.7,sms_parse
W00006,2026-03-30,zomato,322.79,5,2.1,manual_entry
W00007,2026-01-02,dunzo,266.97,2,10.9,manual_entry
W00007,2026-01-02,blinkit,177.12,6,8.5,manual_entry
W00007,2026-01-02,uber,205.39,2,7.1,screenshot_ocr
W00007,2026-01-03,uber,312.26,11,10.1,sms_parse
W00007,2026-01-03,dunzo,163.01,6,9.3,sms_parse
W00007,2026-01-04,dunzo,170.22,8,8.3,manual_entry
W00007,2026-01-04,uber,130.63,14,4.5,sms_parse
W00007,2026-01-07,uber,181.24,3,3.6,screenshot_ocr
W00007,2026-01-07,blinkit,137.46,3,9.1,sms_parse
W00007,2026-01-07,dunzo,181.54,3,4.4,screenshot_ocr
W00007,2026-01-09,blinkit,353.03,11,14.0,sms_parse
W00007,2026-01-09,dunzo,648.3,1,10.3,sms_parse
W00007,2026-01-09,uber,481.42,12,4.7,screenshot_ocr
W00007,2026-01-10,uber,887.85,15,5.6,screenshot_ocr
W00007,2026-01-10,dunzo,939.46,13,9.6,screenshot_ocr
W00007,2026-01-10,blinkit,694.42,1,12.0,screenshot_ocr
W00007,2026-01-12,blinkit,466.41,6,9.1,screenshot_ocr
W00007,2026-01-14,dunzo,110.17,4,7.7,sms_parse
W00007,2026-01-14,blinkit,157.09,2,5.3,sms_parse
W00007,2026-01-14,uber,243.85,13,5.6,screenshot_ocr
W00007,2026-01-16,dunzo,985.85,10,8.3,sms_parse
W00007,2026-01-16,uber,1011.83,14,5.5,sms_parse
W00007,2026-01-17,blinkit,417.93,1,7.5,sms_parse
W00007,2026-01-17,uber,332.21,7,12.0,screenshot_ocr
W00007,2026-01-17,dunzo,424.01,7,13.9,manual_entry
W00007,2026-01-21,dunzo,1579.03,3,13.7,manual_entry
W00007,2026-01-24,dunzo,564.6,6,7.1,sms_parse
W00007,2026-01-24,uber,965.29,3,9.8,screenshot_ocr
W00007,2026-01-24,blinkit,738.07,12,7.0,manual_entry
W00007,2026-01-27,dunzo,212.6,15,3.9,sms_parse
W00007,2026-01-27,blinkit,340.98,8,2.1,sms_parse
W00007,2026-02-01,dunzo,536.75,2,8.4,screenshot_ocr
W00007,2026-02-01,uber,584.59,15,13.3,sms_parse
W00007,2026-02-01,blinkit,311.33,15,8.4,sms_parse
W00007,2026-02-02,blinkit,319.98,9,5.2,manual_entry
W00007,2026-02-02,dunzo,177.35,1,13.6,manual_entry
W00007,2026-02-05,uber,1800.92,7,6.4,screenshot_ocr
W00007,2026-02-11,blinkit,351.42,8,2.0,manual_entry
W00007,2026-02-11,dunzo,368.65,15,2.4,screenshot_ocr
W00007,2026-02-11,uber,349.76,14,10.9,sms_parse
W00007,2026-02-17,uber,459.41,14,3.5,screenshot_ocr
W00007,2026-02-17,dunzo,994.78,1,13.3,screenshot_ocr
W00007,2026-02-18,uber,782.15,14,11.1,manual_entry
W00007,2026-02-18,dunzo,928.32,6,2.2,screenshot_ocr
W00007,2026-02-18,blinkit,947.53,8,8.6,screenshot_ocr
W00007,2026-02-21,blinkit,441.89,9,11.0,sms_parse
W00007,2026-02-21,dunzo,532.3,11,8.6,manual_entry
W00007,2026-02-23,dunzo,463.99,1,10.3,sms_parse
W00007,2026-02-23,blinkit,351.16,12,6.1,sms_parse
W00007,2026-02-24,uber,1189.03,13,10.0,screenshot_ocr
W00007,2026-02-27,blinkit,2170.34,10,2.7,screenshot_ocr
W00007,2026-03-01,blinkit,563.57,10,9.8,manual_entry
W00007,2026-03-01,dunzo,684.58,10,5.5,manual_entry
W00007,2026-03-01,uber,547.66,11,13.8,manual_entry
W00007,2026-03-02,uber,2965.79,6,10.3,sms_parse
W00007,2026-03-04,uber,511.85,14,11.8,sms_parse
W00007,2026-03-04,dunzo,655.34,9,2.1,manual_entry
W00007,2026-03-10,uber,519.78,9,3.4,manual_entry
W00007,2026-03-10,dunzo,564.87,9,12.9,manual_entry
W00007,2026-03-10,blinkit,503.65,14,2.2,screenshot_ocr
W00007,2026-03-12,uber,1724.41,1,9.8,screenshot_ocr
W00007,2026-03-13,dunzo,1452.56,3,9.8,screenshot_ocr
W00007,2026-03-14,uber,542.36,12,13.4,manual_entry
W00007,2026-03-14,blinkit,681.13,13,10.4,manual_entry
W00007,2026-03-14,dunzo,517.97,13,13.5,screenshot_ocr
W00007,2026-03-15,dunzo,482.37,15,11.6,screenshot_ocr
W00007,2026-03-15,blinkit,660.79,6,7.9,sms_parse
W00007,2026-03-15,uber,792.8,13,12.4,manual_entry
W00007,2026-03-19,blinkit,1313.56,9,5.3,manual_entry
W00007,2026-03-21,uber,181.51,2,12.4,sms_parse
W00007,2026-03-21,dunzo,133.96,1,3.4,sms_parse
W00007,2026-03-27,blinkit,571.09,7,12.0,sms_parse
W00007,2026-03-29,dunzo,831.3,10,9.8,screenshot_ocr
W00007,2026-03-29,uber,418.75,8,8.6,manual_entry
W00007,2026-03-31,uber,101.84,7,9.1,screenshot_ocr
W00007,2026-03-31,blinkit,233.63,4,5.7,sms_parse
W00007,2026-03-31,dunzo,133.8,2,13.1,screenshot_ocr
W00008,2026-01-01,rapido,899.77,1,3.6,manual_entry
W00008,2026-01-03,dunzo,522.22,15,2.9,sms_parse
W00008,2026-01-03,rapido,376.12,9,6.0,sms_parse
W00008,2026-01-04,dunzo,860.29,14,11.6,manual_entry
W00008,2026-01-04,rapido,424.12,1,9.9,sms_parse
W00008,2026-01-05,rapido,414.55,2,13.4,manual_entry
W00008,2026-01-09,dunzo,1380.57,5,2.2,sms_parse
W00008,2026-01-10,rapido,1176.76,5,7.5,screenshot_ocr
W00008,2026-01-11,rapido,842.54,13,2.0,manual_entry
W00008,2026-01-12,rapido,1678.73,10,8.8,sms_parse
W00008,2026-01-13,dunzo,206.95,4,13.7,screenshot_ocr
W00008,2026-01-13,rapido,291.13,8,7.3,screenshot_ocr
W00008,2026-01-14,dunzo,1016.11,6,9.0,sms_parse
W00008,2026-01-15,rapido,655.58,11,6.3,manual_entry
W00008,2026-01-15,dunzo,1099.12,7,9.5,manual_entry
W00008,2026-01-19,dunzo,755.87,2,6.4,manual_entry
W00008,2026-01-21,rapido,504.86,8,8.4,screenshot_ocr
W00008,2026-01-21,dunzo,596.31,8,10.0,manual_entry
W00008,2026-01-24,rapido,534.32,5,9.8,sms_parse
W00008,2026-01-25,dunzo,1404.79,14,6.4,screenshot_ocr
W00008,2026-01-26,dunzo,595.7,6,10.1,screenshot_ocr
W00008,2026-01-26,rapido,500.28,11,11.2,manual_entry
W00008,2026-01-27,dunzo,374.16,1,9.3,sms_parse
W00008,2026-01-27,rapido,243.22,9,7.6,sms_parse
W00008,2026-01-28,rapido,694.01,1,8.7,manual_entry
W00008,2026-01-30,rapido,1611.91,15,11.4,sms_parse
W00008,2026-02-01,rapido,588.91,5,7.3,sms_parse
W00008,2026-02-02,rapido,865.26,1,13.1,manual_entry
W00008,2026-02-03,rapido,216.89,9,10.7,manual_entry
W00008,2026-02-03,dunzo,592.65,2,10.3,manual_entry
W00008,2026-02-04,dunzo,400.69,4,3.5,manual_entry
W00008,2026-02-04,rapido,495.95,5,9.8,screenshot_ocr
W00008,2026-02-05,rapido,943.04,9,8.1,screenshot_ocr
W00008,2026-02-05,dunzo,370.19,3,3.7,manual_entry
W00008,2026-02-06,dunzo,655.26,3,12.1,sms_parse
W00008,2026-02-06,rapido,682.4,3,3.0,screenshot_ocr
W00008,2026-02-07,rapido,1366.6,12,6.8,sms_parse
W00008,2026-02-08,dunzo,323.94,7,10.6,manual_entry
W00008,2026-02-08,rapido,308.07,2,6.4,sms_parse
W00008,2026-02-09,dunzo,480.56,5,5.1,screenshot_ocr
W00008,2026-02-10,rapido,870.29,4,4.6,screenshot_ocr
W00008,2026-02-11,dunzo,825.36,12,3.9,screenshot_ocr
W00008,2026-02-11,rapido,576.12,6,12.4,manual_entry
W00008,2026-02-14,rapido,913.36,2,3.6,screenshot_ocr
W00008,2026-02-15,rapido,361.26,6,6.9,manual_entry
W00008,2026-02-17,rapido,365.03,13,5.0,screenshot_ocr
W00008,2026-02-17,dunzo,411.87,7,2.8,screenshot_ocr
W00008,2026-02-18,dunzo,156.12,1,5.9,sms_parse
W00008,2026-02-18,rapido,271.54,9,5.8,manual_entry
W00008,2026-02-19,dunzo,555.69,5,8.9,sms_parse
W00008,2026-02-19,rapido,413.06,5,2.8,screenshot_ocr
W00008,2026-02-20,dunzo,1143.17,10,13.7,manual_entry
W00008,2026-02-21,dunzo,584.91,10,2.2,manual_entry
W00008,2026-02-23,rapido,857.51,7,7.9,sms_parse
W00008,2026-02-23,dunzo,503.26,6,6.4,manual_entry
W00008,2026-02-25,dunzo,1893.85,10,10.9,screenshot_ocr
W00008,2026-02-26,dunzo,798.82,12,13.8,screenshot_ocr
W00008,2026-02-26,rapido,660.1,3,7.9,sms_parse
W00008,2026-02-28,dunzo,454.47,5,5.4,sms_parse
W00008,2026-02-28,rapido,678.05,8,3.4,sms_parse
W00008,2026-03-02,dunzo,1128.16,9,2.7,sms_parse
W00008,2026-03-03,dunzo,562.94,9,8.4,screenshot_ocr
W00008,2026-03-04,rapido,708.93,15,6.7,sms_parse
W00008,2026-03-06,dunzo,156.29,3,11.5,sms_parse
W00008,2026-03-06,rapido,150.57,8,6.4,sms_parse
W00008,2026-03-07,dunzo,516.35,13,8.4,sms_parse
W00008,2026-03-10,rapido,1058.2,5,11.7,manual_entry
W00008,2026-03-13,dunzo,526.41,2,12.9,screenshot_ocr
W00008,2026-03-14,rapido,2119.3,11,9.1,sms_parse
W00008,2026-03-15,dunzo,506.72,5,11.6,sms_parse
W00008,2026-03-15,rapido,279.9,2,2.8,screenshot_ocr
W00008,2026-03-16,rapido,676.13,14,6.8,screenshot_ocr
W00008,2026-03-17,dunzo,562.66,11,2.9,manual_entry
W00008,2026-03-19,dunzo,860.85,7,13.4,sms_parse
W00008,2026-03-20,dunzo,1952.37,11,5.6,manual_entry
W00008,2026-03-22,dunzo,1508.65,10,8.7,screenshot_ocr
W00008,2026-03-25,dunzo,1088.53,9,13.2,screenshot_ocr
W00008,2026-03-26,rapido,273.23,12,11.8,screenshot_ocr
W00008,2026-03-26,dunzo,435.5,6,11.6,manual_entry
W00008,2026-03-28,rapido,360.91,3,9.6,sms_parse
W00008,2026-03-30,dunzo,664.27,8,4.8,manual_entry
W00008,2026-03-30,rapido,321.93,8,12.5,manual_entry
W00008,2026-03-31,dunzo,1695.8,9,12.0,sms_parse
W00009,2026-01-05,swiggy,689.59,4,10.9,sms_parse
W00009,2026-01-05,zomato,1111.12,2,10.0,screenshot_ocr
W00009,2026-01-11,swiggy,356.99,7,6.6,screenshot_ocr
W00009,2026-01-11,zomato,447.06,11,8.5,screenshot_ocr
W00009,2026-01-12,zomato,2161.02,10,3.2,screenshot_ocr
W00009,2026-01-13,swiggy,2429.24,7,2.9,screenshot_ocr
W00009,2026-01-20,zomato,524.71,15,12.9,manual_entry
W00009,2026-01-20,swiggy,764.18,7,2.3,sms_parse
W00009,2026-01-23,swiggy,308.78,2,9.5,sms_parse
W00009,2026-01-23,zomato,696.01,9,12.4,screenshot_ocr
W00009,2026-01-27,swiggy,394.53,15,9.5,sms_parse
W00009,2026-01-27,zomato,143.47,15,4.6,screenshot_ocr
W00009,2026-01-28,swiggy,292.66,1,3.3,sms_parse
W00009,2026-02-01,zomato,1163.94,9,8.5,screenshot_ocr
W00009,2026-02-01,swiggy,493.34,5,10.2,sms_parse
W00009,2026-02-03,zomato,852.03,13,9.4,screenshot_ocr
W00009,2026-02-03,swiggy,429.88,3,9.4,manual_entry
W00009,2026-02-04,swiggy,1255.67,7,9.6,manual_entry
W00009,2026-02-10,swiggy,511.97,3,4.3,manual_entry
W00009,2026-02-10,zomato,1071.63,7,7.1,screenshot_ocr
W00009,2026-02-12,swiggy,1815.45,15,7.6,screenshot_ocr
W00009,2026-02-13,swiggy,703.15,11,2.8,manual_entry
W00009,2026-02-13,zomato,1044.81,9,7.1,screenshot_ocr
W00009,2026-02-16,swiggy,919.44,7,2.4,screenshot_ocr
W00009,2026-02-17,swiggy,814.0,10,13.4,manual_entry
W00009,2026-02-17,zomato,868.22,9,11.1,screenshot_ocr
W00009,2026-02-21,zomato,1606.89,1,3.6,manual_entry
W00009,2026-03-12,swiggy,379.35,8,5.0,screenshot_ocr
W00009,2026-03-12,zomato,477.14,10,8.4,sms_parse
W00009,2026-03-21,zomato,308.62,5,12.9,sms_parse
W00009,2026-03-21,swiggy,334.92,5,11.7,sms_parse
W00010,2026-01-01,uber,751.28,13,7.4,screenshot_ocr
W00010,2026-01-01,blinkit,663.43,7,3.0,sms_parse
W00010,2026-01-01,zepto,489.24,10,10.4,sms_parse
W00010,2026-01-02,uber,685.03,4,2.3,manual_entry
W00010,2026-01-02,blinkit,709.6,2,5.3,sms_parse
W00010,2026-01-02,zepto,963.97,4,9.2,screenshot_ocr
W00010,2026-01-03,blinkit,1233.48,5,6.7,sms_parse
W00010,2026-01-03,zepto,1203.17,9,12.3,sms_parse
W00010,2026-01-04,blinkit,896.97,7,7.3,manual_entry
W00010,2026-01-04,uber,847.38,12,2.1,sms_parse
W00010,2026-01-05,blinkit,1124.77,6,3.9,screenshot_ocr
W00010,2026-01-05,zepto,1314.17,13,12.4,screenshot_ocr
W00010,2026-01-06,uber,140.94,3,13.0,manual_entry
W00010,2026-01-06,zepto,165.4,3,3.3,manual_entry
W00010,2026-01-06,blinkit,321.48,6,9.9,sms_parse
W00010,2026-01-08,zepto,518.65,15,9.1,screenshot_ocr
W00010,2026-01-08,blinkit,753.42,2,2.2,manual_entry
W00010,2026-01-08,uber,335.96,12,7.7,screenshot_ocr
W00010,2026-01-09,uber,1953.11,7,4.1,screenshot_ocr
W00010,2026-01-10,uber,813.58,7,7.2,sms_parse
W00010,2026-01-11,blinkit,415.48,12,11.5,screenshot_ocr
W00010,2026-01-11,uber,418.79,7,3.8,manual_entry
W00010,2026-01-12,uber,535.05,5,9.3,sms_parse
W00010,2026-01-12,blinkit,244.06,3,10.7,screenshot_ocr
W00010,2026-01-12,zepto,260.79,10,7.7,screenshot_ocr
W00010,2026-01-13,zepto,1589.78,6,7.2,manual_entry
W00010,2026-01-15,zepto,585.12,10,6.5,manual_entry
W00010,2026-01-16,zepto,1120.05,14,7.0,screenshot_ocr
W00010,2026-01-16,blinkit,783.7,14,5.7,screenshot_ocr
W00010,2026-01-17,zepto,1020.86,12,13.6,sms_parse
W00010,2026-01-18,zepto,364.61,11,10.6,sms_parse
W00010,2026-01-18,blinkit,202.14,12,6.6,screenshot_ocr
W00010,2026-01-18,uber,350.01,10,11.5,manual_entry
W00010,2026-01-19,zepto,395.76,10,3.4,sms_parse
W00010,2026-01-19,blinkit,301.55,4,10.4,sms_parse
W00010,2026-01-19,uber,211.56,15,8.8,manual_entry
W00010,2026-01-20,blinkit,417.2,8,9.0,screenshot_ocr
W00010,2026-01-20,zepto,285.89,6,12.4,manual_entry
W00010,2026-01-20,uber,295.64,12,3.0,screenshot_ocr
W00010,2026-01-21,zepto,395.39,11,4.2,sms_parse
W00010,2026-01-21,blinkit,771.62,3,13.6,manual_entry
W00010,2026-01-23,uber,428.72,12,12.3,screenshot_ocr
W00010,2026-01-24,blinkit,348.05,11,9.9,manual_entry
W00010,2026-01-24,uber,433.93,4,2.9,sms_parse
W00010,2026-01-25,zepto,810.3,4,6.3,manual_entry
W00010,2026-01-26,blinkit,685.49,4,11.0,screenshot_ocr
W00010,2026-01-26,zepto,1118.37,5,5.0,screenshot_ocr
W00010,2026-01-27,zepto,1330.47,8,12.3,sms_parse
W00010,2026-01-27,uber,990.46,14,6.4,screenshot_ocr
W00010,2026-01-30,uber,1386.84,3,2.4,screenshot_ocr
W00010,2026-01-31,blinkit,490.71,6,6.7,screenshot_ocr
W00010,2026-01-31,zepto,476.38,15,8.3,sms_parse
W00010,2026-02-01,zepto,1014.55,3,12.7,manual_entry
W00010,2026-02-01,uber,1220.93,2,9.1,sms_parse
W00010,2026-02-06,blinkit,1193.51,2,6.5,manual_entry
W00010,2026-02-08,blinkit,1003.18,2,2.6,sms_parse
W00010,2026-02-09,zepto,828.11,7,6.7,screenshot_ocr
W00010,2026-02-09,blinkit,473.01,15,10.6,manual_entry
W00010,2026-02-11,zepto,411.57,1,10.4,manual_entry
W00010,2026-02-11,uber,165.5,10,6.1,manual_entry
W00010,2026-02-11,blinkit,346.19,9,6.6,manual_entry
W00010,2026-02-12,blinkit,397.4,7,10.7,manual_entry
W00010,2026-02-12,zepto,414.23,5,5.1,sms_parse
W00010,2026-02-12,uber,305.56,2,12.5,screenshot_ocr
W00010,2026-02-15,blinkit,998.09,14,8.1,screenshot_ocr
W00010,2026-02-15,uber,592.59,3,11.9,screenshot_ocr
W00010,2026-02-17,zepto,1219.56,3,10.2,sms_parse
W00010,2026-02-18,zepto,450.59,7,5.9,manual_entry
W00010,2026-02-18,uber,589.0,5,11.6,sms_parse
W00010,2026-02-19,zepto,430.13,15,10.1,manual_entry
W00010,2026-02-19,blinkit,554.57,8,7.6,manual_entry
W00010,2026-02-19,uber,665.37,14,5.0,manual_entry
W00010,2026-02-20,zepto,511.24,2,7.0,screenshot_ocr
W00010,2026-02-20,uber,1077.07,14,8.6,manual_entry
W00010,2026-02-22,blinkit,1415.52,4,13.3,manual_entry
W00010,2026-02-23,uber,585.13,14,2.7,sms_parse
W00010,2026-02-23,blinkit,349.04,4,12.2,sms_parse
W00010,2026-02-24,zepto,1318.14,11,11.0,screenshot_ocr
W00010,2026-02-25,uber,439.86,1,3.6,manual_entry
W00010,2026-02-25,blinkit,382.01,13,12.4,manual_entry
W00010,2026-02-25,zepto,634.5,1,4.2,manual_entry
W00010,2026-02-26,uber,133.89,4,4.5,screenshot_ocr
W00010,2026-02-26,blinkit,291.4,10,4.3,sms_parse
W00010,2026-02-26,zepto,119.69,4,13.1,screenshot_ocr
W00010,2026-02-27,blinkit,180.66,1,8.2,manual_entry
W00010,2026-02-27,uber,400.25,6,9.5,screenshot_ocr
W00010,2026-02-27,zepto,192.47,10,2.3,screenshot_ocr
W00010,2026-03-01,blinkit,598.28,2,6.4,screenshot_ocr
W00010,2026-03-01,uber,340.53,15,9.6,screenshot_ocr
W00010,2026-03-01,zepto,369.14,6,5.4,sms_parse
W00010,2026-03-02,zepto,335.98,1,6.8,manual_entry
W00010,2026-03-02,blinkit,763.89,14,7.3,manual_entry
W00010,2026-03-02,uber,352.66,7,5.5,manual_entry
W00010,2026-03-03,uber,856.12,12,3.8,sms_parse
W00010,2026-03-04,blinkit,355.81,11,3.2,manual_entry
W00010,2026-03-05,zepto,808.03,4,2.2,screenshot_ocr
W00010,2026-03-05,blinkit,857.2,15,5.7,sms_parse
W00010,2026-03-06,zepto,1151.83,4,6.1,sms_parse
W00010,2026-03-07,uber,1155.59,11,13.4,sms_parse
W00010,2026-03-07,blinkit,763.24,13,4.6,screenshot_ocr
W00010,2026-03-08,uber,298.17,14,11.1,screenshot_ocr
W00010,2026-03-08,blinkit,204.08,2,3.0,screenshot_ocr
W00010,2026-03-08,zepto,199.96,10,9.9,screenshot_ocr
W00010,2026-03-09,uber,539.44,10,8.4,manual_entry
W00010,2026-03-09,zepto,332.04,6,12.3,screenshot_ocr
W00010,2026-03-09,blinkit,360.2,15,5.5,screenshot_ocr
W00010,2026-03-10,blinkit,188.7,14,11.1,manual_entry
W00010,2026-03-10,zepto,198.9,15,9.2,manual_entry
W00010,2026-03-10,uber,450.84,15,5.9,manual_entry
W00010,2026-03-11,uber,1337.91,3,13.3,sms_parse
W00010,2026-03-12,zepto,689.71,12,12.0,screenshot_ocr
W00010,2026-03-12,uber,348.07,3,10.3,screenshot_ocr
W00010,2026-03-12,blinkit,424.36,6,6.0,sms_parse
W00010,2026-03-13,zepto,695.7,11,10.4,sms_parse
W00010,2026-03-14,zepto,573.38,4,5.1,screenshot_ocr
W00010,2026-03-14,blinkit,692.07,2,12.8,manual_entry
W00010,2026-03-14,uber,816.69,1,2.6,manual_entry
W00010,2026-03-15,zepto,588.6,7,4.8,sms_parse
W00010,2026-03-15,blinkit,288.36,11,6.3,screenshot_ocr
W00010,2026-03-15,uber,536.55,5,9.1,manual_entry
W00010,2026-03-16,blinkit,687.46,10,9.0,manual_entry
W00010,2026-03-16,uber,1063.87,7,10.8,manual_entry
W00010,2026-03-17,zepto,869.16,4,11.1,screenshot_ocr
W00010,2026-03-17,uber,1115.35,12,4.4,sms_parse
W00010,2026-03-18,zepto,1023.69,8,5.7,sms_parse
W00010,2026-03-19,uber,1334.13,8,8.8,screenshot_ocr
W00010,2026-03-20,uber,1218.5,9,6.0,screenshot_ocr
W00010,2026-03-21,uber,866.45,4,4.7,screenshot_ocr
W00010,2026-03-21,zepto,951.87,15,7.6,sms_parse
W00010,2026-03-21,blinkit,928.44,5,2.1,sms_parse
W00010,2026-03-22,zepto,1172.75,10,7.4,manual_entry
W00010,2026-03-23,blinkit,1311.98,13,3.4,screenshot_ocr
W00010,2026-03-24,uber,1376.44,5,12.9,sms_parse
